<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20170103,000000,259.6000000,268.4000000,259.0000000,262.6500000,1673650
MTSS,D,20170104,000000,262.0500000,263.1000000,257.0500000,259.3000000,1058450
MTSS,D,20170105,000000,259.9500000,264.7500000,258.0000000,260.5000000,1288930
MTSS,D,20170106,000000,259.6500000,262.7000000,254.0000000,257.0000000,914040
MTSS,D,20170109,000000,257.0500000,259.5500000,255.4500000,258.4000000,674530
MTSS,D,20170110,000000,258.4500000,261.3000000,253.6000000,255.7000000,1859090
MTSS,D,20170111,000000,255.6000000,258.2000000,255.0000000,257.1000000,1501820
MTSS,D,20170112,000000,259.0000000,260.0000000,251.6500000,257.9500000,3162330
MTSS,D,20170113,000000,259.0500000,263.5500000,256.9500000,262.9500000,2578360
MTSS,D,20170116,000000,262.8500000,264.9500000,259.2000000,263.3500000,606020
MTSS,D,20170117,000000,262.8000000,267.1000000,258.6500000,265.0000000,2776990
MTSS,D,20170118,000000,264.0500000,265.9000000,261.5000000,263.6000000,1790930
MTSS,D,20170119,000000,263.5500000,269.3000000,262.0000000,268.0000000,2492800
MTSS,D,20170120,000000,270.2000000,275.1000000,268.1000000,272.9000000,3913770
MTSS,D,20170123,000000,272.9000000,274.8000000,266.2000000,267.7000000,1680280
MTSS,D,20170124,000000,268.1500000,269.8500000,265.1000000,265.7000000,1243180
MTSS,D,20170125,000000,266.1000000,269.7000000,265.7000000,268.0000000,1072440
MTSS,D,20170126,000000,268.1500000,279.0000000,268.1000000,277.5000000,3539130
MTSS,D,20170127,000000,277.0000000,279.5500000,273.0500000,277.0500000,1472270
MTSS,D,20170130,000000,277.5000000,278.9500000,273.9000000,276.3500000,777060
MTSS,D,20170131,000000,276.3500000,277.6500000,271.2000000,275.7000000,939210
MTSS,D,20170201,000000,276.3500000,280.6500000,272.8000000,279.0000000,1691720
MTSS,D,20170202,000000,279.3500000,279.9000000,272.7000000,272.7000000,1220520
MTSS,D,20170203,000000,274.5500000,277.5000000,272.8500000,274.3500000,681350
MTSS,D,20170206,000000,275.1000000,275.6000000,271.0000000,271.9000000,1072570
MTSS,D,20170207,000000,272.3500000,277.9500000,271.4500000,275.9000000,1688870
MTSS,D,20170208,000000,274.5000000,275.4500000,271.1000000,271.1000000,949030
MTSS,D,20170209,000000,272.4500000,273.7000000,269.1000000,272.2000000,720930
MTSS,D,20170210,000000,272.4000000,273.0000000,270.2000000,272.1000000,641180
MTSS,D,20170213,000000,272.3000000,273.9000000,268.0500000,270.7500000,882700
MTSS,D,20170214,000000,270.7500000,270.9500000,265.5500000,267.6000000,757460
MTSS,D,20170215,000000,266.4000000,280.6500000,263.5000000,273.4500000,4278580
MTSS,D,20170216,000000,272.8000000,278.0000000,270.7000000,277.4500000,1538470
MTSS,D,20170217,000000,277.4000000,279.0000000,272.4500000,277.5000000,1389100
MTSS,D,20170220,000000,277.5000000,283.6500000,274.8500000,281.0000000,1808180
MTSS,D,20170221,000000,281.0500000,282.5000000,278.2500000,278.5500000,1926910
MTSS,D,20170222,000000,278.5500000,280.9000000,276.2500000,279.0000000,1253670
MTSS,D,20170224,000000,278.6000000,279.8000000,276.4000000,277.0500000,509850
MTSS,D,20170227,000000,277.0500000,278.0000000,272.5000000,274.3500000,921780
MTSS,D,20170228,000000,274.5000000,277.0000000,271.5000000,275.5000000,2402070
MTSS,D,20170301,000000,275.7500000,277.0000000,272.6000000,273.3000000,1145290
MTSS,D,20170302,000000,273.7000000,278.0000000,273.7000000,275.0000000,2278160
MTSS,D,20170303,000000,274.6500000,275.5000000,273.0000000,274.5500000,1215030
MTSS,D,20170306,000000,274.5500000,278.0000000,273.0000000,273.0000000,1301980
MTSS,D,20170307,000000,273.5000000,274.6000000,267.2500000,270.0000000,1437970
MTSS,D,20170309,000000,268.1000000,270.0000000,256.0000000,257.0000000,3069710
MTSS,D,20170310,000000,256.5000000,260.0000000,249.1500000,255.2000000,1526310
MTSS,D,20170313,000000,255.6500000,272.0000000,250.5000000,271.8000000,2852140
MTSS,D,20170314,000000,270.9000000,273.0000000,263.6000000,269.0000000,1457960
MTSS,D,20170315,000000,268.9500000,271.5500000,259.4000000,260.1000000,1741480
MTSS,D,20170316,000000,262.3500000,269.6000000,261.0000000,269.6000000,2763280
MTSS,D,20170317,000000,268.8500000,272.3000000,264.5000000,268.1500000,3223630
MTSS,D,20170320,000000,269.0500000,275.8500000,265.4500000,275.3500000,2968620
MTSS,D,20170321,000000,275.8000000,284.7000000,273.1500000,283.7500000,2607470
MTSS,D,20170322,000000,281.0500000,287.8000000,276.2500000,287.5000000,1718450
MTSS,D,20170323,000000,287.9500000,293.5000000,282.1000000,290.0000000,2765530
MTSS,D,20170324,000000,288.8000000,291.2500000,287.1500000,288.8500000,1204790
MTSS,D,20170327,000000,288.0500000,288.6000000,280.0000000,283.0000000,1537340
MTSS,D,20170328,000000,282.8500000,287.6500000,282.2500000,284.5000000,1016880
MTSS,D,20170329,000000,286.0500000,287.4500000,284.7500000,285.0500000,579030
MTSS,D,20170330,000000,284.7500000,286.5000000,280.1000000,280.2500000,713250
MTSS,D,20170331,000000,279.4500000,279.5000000,272.6000000,272.6000000,1160910
MTSS,D,20170403,000000,272.4000000,276.2000000,271.3000000,273.5500000,740870
MTSS,D,20170404,000000,273.5000000,281.8000000,270.6000000,279.1000000,1045770
MTSS,D,20170405,000000,280.4000000,283.9000000,276.4000000,278.9500000,757680
MTSS,D,20170406,000000,277.5500000,285.9000000,276.6500000,284.5500000,1034370
MTSS,D,20170407,000000,282.9000000,285.0000000,278.0000000,281.2500000,1210560
MTSS,D,20170410,000000,281.2500000,281.2500000,273.4000000,273.5000000,1098440
MTSS,D,20170411,000000,273.5000000,276.6500000,271.5000000,275.6000000,1058640
MTSS,D,20170412,000000,277.4500000,279.8000000,271.2500000,275.0000000,1703680
MTSS,D,20170413,000000,275.8000000,281.4000000,268.2500000,274.5000000,1940900
MTSS,D,20170414,000000,274.5500000,276.9500000,270.1500000,270.8000000,489310
MTSS,D,20170417,000000,270.9000000,273.8000000,269.0000000,272.2500000,307660
MTSS,D,20170418,000000,273.5000000,275.1500000,268.6500000,269.1000000,514920
MTSS,D,20170419,000000,270.0500000,271.4000000,265.5000000,268.1000000,977180
MTSS,D,20170420,000000,266.2000000,267.0500000,263.0500000,265.9000000,608020
MTSS,D,20170421,000000,267.3000000,270.9000000,265.0000000,266.5500000,606510
MTSS,D,20170424,000000,269.8000000,274.3500000,268.0000000,274.3500000,874830
MTSS,D,20170425,000000,274.3500000,282.0000000,271.2500000,277.3000000,1379090
MTSS,D,20170426,000000,278.0000000,278.5500000,273.3000000,277.6000000,1033360
MTSS,D,20170427,000000,276.7500000,278.8000000,273.5500000,274.4000000,699080
MTSS,D,20170428,000000,275.8000000,280.0000000,272.2000000,273.8500000,1187180
MTSS,D,20170502,000000,275.0000000,277.5000000,271.1500000,276.0000000,886820
MTSS,D,20170503,000000,271.0000000,272.0000000,246.0000000,247.3000000,11825010
MTSS,D,20170504,000000,247.9500000,255.2000000,242.3000000,246.5000000,8229480
MTSS,D,20170505,000000,244.7500000,256.8000000,243.5500000,256.0000000,3744590
MTSS,D,20170510,000000,259.5500000,265.4000000,256.0000000,256.0000000,4122080
MTSS,D,20170511,000000,257.0500000,261.1500000,250.9000000,253.1000000,2305880
MTSS,D,20170512,000000,253.1000000,253.1000000,248.1000000,250.9000000,1445600
MTSS,D,20170515,000000,250.0000000,252.9000000,241.1500000,246.5000000,2938140
MTSS,D,20170516,000000,247.5000000,247.6500000,238.7500000,241.4500000,5593750
MTSS,D,20170517,000000,240.9000000,245.3500000,239.6000000,243.7000000,2231880
MTSS,D,20170518,000000,241.9500000,245.4000000,240.3500000,244.2500000,2129270
MTSS,D,20170519,000000,244.5000000,245.3500000,241.0000000,242.4000000,1810640
MTSS,D,20170522,000000,242.4500000,244.4000000,240.6500000,243.6000000,1153900
MTSS,D,20170523,000000,242.9000000,248.8000000,242.4500000,246.4000000,1980750
MTSS,D,20170524,000000,242.9500000,244.5000000,240.7000000,243.0500000,1576920
MTSS,D,20170525,000000,243.5000000,244.5000000,241.5500000,242.0000000,972500
MTSS,D,20170526,000000,241.0500000,243.4000000,240.7500000,243.0500000,1423930
MTSS,D,20170529,000000,243.0000000,243.9000000,241.7000000,243.0000000,473520
MTSS,D,20170530,000000,243.0500000,247.9000000,242.2500000,246.0500000,2202210
MTSS,D,20170531,000000,246.2000000,248.7500000,236.5000000,236.5000000,4500190
MTSS,D,20170601,000000,238.2000000,242.0000000,237.6000000,241.0500000,1526930
MTSS,D,20170602,000000,241.2500000,249.8000000,238.0500000,248.8000000,4143640
MTSS,D,20170605,000000,248.8500000,253.8500000,247.5000000,248.7000000,1845180
MTSS,D,20170606,000000,250.1500000,253.0500000,246.2500000,248.0500000,2255390
MTSS,D,20170607,000000,249.0500000,253.3000000,244.5500000,250.0000000,1670310
MTSS,D,20170608,000000,249.9500000,251.9500000,246.5000000,249.0000000,964170
MTSS,D,20170609,000000,248.6500000,252.2500000,247.0000000,252.2500000,861880
MTSS,D,20170613,000000,251.6500000,253.5000000,248.8000000,249.6500000,1869760
MTSS,D,20170614,000000,250.6000000,252.3500000,245.0000000,245.0000000,1895380
MTSS,D,20170615,000000,243.6000000,245.9000000,235.1000000,240.7500000,5777700
MTSS,D,20170616,000000,239.9500000,243.7500000,237.5000000,237.5000000,2338490
MTSS,D,20170619,000000,238.8500000,243.0000000,238.5500000,239.4000000,1372590
MTSS,D,20170620,000000,240.5000000,249.0000000,239.0000000,242.9500000,3277670
MTSS,D,20170621,000000,242.8500000,243.3000000,239.5000000,240.3500000,878720
MTSS,D,20170622,000000,239.9000000,243.1500000,238.4500000,242.0000000,1096950
MTSS,D,20170623,000000,242.3000000,246.5500000,240.0500000,244.3000000,1267210
MTSS,D,20170626,000000,245.4500000,246.4500000,239.0500000,239.0500000,1824250
MTSS,D,20170627,000000,229.0500000,235.4000000,226.7000000,232.0000000,9562420
MTSS,D,20170628,000000,232.4500000,235.4000000,230.1500000,235.0500000,2131070
MTSS,D,20170629,000000,235.1000000,237.0000000,233.5500000,234.0000000,2000570
MTSS,D,20170630,000000,233.6500000,237.2500000,232.8500000,234.5000000,1979030
MTSS,D,20170703,000000,235.8000000,237.5500000,234.0500000,237.0000000,1911450
MTSS,D,20170704,000000,237.3000000,239.7000000,237.2500000,239.5000000,1671670
MTSS,D,20170705,000000,239.3000000,240.1000000,237.5000000,237.5500000,1917610
MTSS,D,20170706,000000,237.9500000,239.3500000,236.5500000,237.5500000,2677270
MTSS,D,20170707,000000,224.7000000,226.1000000,224.0000000,224.0500000,2362990
MTSS,D,20170710,000000,225.0000000,226.0000000,223.0500000,225.6000000,1521290
MTSS,D,20170711,000000,225.9500000,228.7000000,223.6000000,227.9500000,1839540
MTSS,D,20170712,000000,227.6000000,231.0000000,226.6000000,229.9500000,1854360
MTSS,D,20170713,000000,230.3000000,233.4500000,230.3000000,233.4500000,1952430
MTSS,D,20170714,000000,232.9500000,236.5000000,232.6000000,236.4000000,1341620
MTSS,D,20170717,000000,236.4000000,237.0000000,233.6500000,234.8000000,934640
MTSS,D,20170718,000000,234.7500000,236.7500000,232.4000000,232.8000000,841920
MTSS,D,20170719,000000,232.1500000,233.1000000,230.1000000,231.0000000,982550
MTSS,D,20170720,000000,231.4000000,233.3500000,230.5500000,233.2500000,841400
MTSS,D,20170721,000000,233.0000000,234.4500000,230.1500000,230.5500000,912260
MTSS,D,20170724,000000,231.1500000,235.3000000,228.3500000,234.6000000,1257760
MTSS,D,20170725,000000,233.7500000,237.3500000,230.5500000,236.4000000,1688620
MTSS,D,20170726,000000,236.0000000,237.9500000,233.7000000,237.2500000,1409500
MTSS,D,20170727,000000,237.0500000,238.5500000,235.5000000,237.8000000,871620
MTSS,D,20170728,000000,237.8000000,237.8000000,233.3500000,236.9500000,1425170
MTSS,D,20170731,000000,236.9000000,238.0000000,233.6000000,236.2000000,2585010
MTSS,D,20170801,000000,236.6500000,238.8500000,235.8000000,236.7000000,2042100
MTSS,D,20170802,000000,236.3500000,240.6000000,236.1500000,240.1000000,1511570
MTSS,D,20170803,000000,240.1500000,244.4500000,240.1500000,243.3000000,1370730
MTSS,D,20170804,000000,243.5000000,244.5500000,240.0000000,241.0500000,1704230
MTSS,D,20170807,000000,241.9000000,243.7000000,241.1000000,241.6000000,874540
MTSS,D,20170808,000000,241.5500000,243.7000000,241.0500000,243.5500000,1096650
MTSS,D,20170809,000000,243.1500000,243.8500000,241.4000000,242.0000000,1293310
MTSS,D,20170810,000000,242.3000000,242.9000000,240.1000000,240.6000000,668470
MTSS,D,20170811,000000,240.0500000,242.9000000,240.0000000,241.3000000,2787130
MTSS,D,20170814,000000,242.5500000,244.4000000,241.4500000,243.8500000,776120
MTSS,D,20170815,000000,243.8500000,245.9500000,243.6000000,243.8000000,839050
MTSS,D,20170816,000000,244.2000000,245.4500000,242.5000000,243.8000000,552600
MTSS,D,20170817,000000,243.6500000,243.6500000,239.0500000,243.2500000,2018950
MTSS,D,20170818,000000,242.6000000,244.0000000,241.8000000,244.0000000,1021610
MTSS,D,20170821,000000,243.3500000,246.2500000,243.2500000,244.9500000,872970
MTSS,D,20170822,000000,245.1000000,246.2000000,244.1500000,245.2500000,628380
MTSS,D,20170823,000000,245.0500000,248.0000000,244.7000000,247.5500000,2129820
MTSS,D,20170824,000000,247.9500000,252.5000000,247.3000000,252.0000000,2349880
MTSS,D,20170825,000000,251.6500000,253.0000000,248.0000000,253.0000000,1627150
MTSS,D,20170828,000000,251.5500000,253.7000000,250.0000000,252.0000000,1125090
MTSS,D,20170829,000000,252.0000000,254.7000000,250.8500000,254.7000000,1227550
MTSS,D,20170830,000000,254.8000000,260.2500000,254.2500000,257.7000000,1862520
MTSS,D,20170831,000000,257.6500000,271.4500000,256.0000000,270.0000000,4617190
MTSS,D,20170901,000000,270.3500000,271.6000000,263.2000000,264.9000000,2627040
MTSS,D,20170904,000000,263.3000000,270.5000000,260.6500000,261.0500000,2511420
MTSS,D,20170905,000000,261.2000000,270.0000000,261.2000000,264.2500000,3527380
MTSS,D,20170906,000000,263.6500000,275.4500000,262.3000000,273.7000000,4756640
MTSS,D,20170907,000000,274.3000000,279.0000000,274.2500000,275.4500000,2453720
MTSS,D,20170908,000000,276.1500000,280.0000000,275.5000000,277.5500000,2311090
MTSS,D,20170911,000000,278.8000000,284.8000000,277.5000000,283.5000000,2944340
MTSS,D,20170912,000000,283.4500000,286.7500000,279.0000000,286.4000000,2443140
MTSS,D,20170913,000000,286.8500000,289.3500000,285.1500000,285.9000000,2791210
MTSS,D,20170914,000000,285.8500000,288.1500000,279.0500000,286.1500000,2465540
MTSS,D,20170915,000000,286.5500000,288.9000000,284.6500000,288.0000000,2767650
MTSS,D,20170918,000000,288.0500000,289.9500000,285.9500000,286.2000000,1994770
MTSS,D,20170919,000000,284.8500000,293.6000000,282.0500000,292.4500000,3017280
MTSS,D,20170920,000000,291.0500000,293.3000000,289.0500000,291.5000000,1704520
MTSS,D,20170921,000000,291.8500000,294.4500000,288.0000000,288.0000000,2576030
MTSS,D,20170922,000000,287.6000000,289.8000000,279.3000000,279.4500000,2810880
MTSS,D,20170925,000000,279.2000000,282.9000000,272.2500000,277.5500000,3129470
MTSS,D,20170926,000000,277.1000000,284.9500000,276.0000000,282.3500000,1681150
MTSS,D,20170927,000000,283.4000000,287.5000000,282.5500000,283.8500000,1636200
MTSS,D,20170928,000000,284.7000000,285.3500000,280.5500000,282.8500000,1884350
MTSS,D,20170929,000000,282.9500000,283.0000000,277.1000000,282.0500000,2185580
MTSS,D,20171002,000000,281.1000000,283.0000000,279.0000000,279.5000000,1171170
MTSS,D,20171003,000000,278.9000000,281.8000000,277.3500000,279.7000000,1598660
MTSS,D,20171004,000000,279.7500000,280.3500000,277.7000000,278.5000000,805400
MTSS,D,20171005,000000,278.3000000,280.0000000,276.4500000,278.6000000,1161450
MTSS,D,20171006,000000,279.3500000,281.0000000,277.4000000,278.4500000,1683090
MTSS,D,20171009,000000,279.8500000,283.6500000,279.1500000,282.8000000,2169330
MTSS,D,20171010,000000,283.3000000,284.8000000,281.7000000,283.0000000,2790140
MTSS,D,20171011,000000,282.6500000,291.9500000,282.3500000,291.9500000,2960970
MTSS,D,20171012,000000,283.0500000,283.6500000,280.4500000,282.5000000,1786030
MTSS,D,20171013,000000,282.5000000,284.7000000,281.7500000,283.7000000,1934730
MTSS,D,20171016,000000,283.7000000,284.2500000,281.8000000,283.5000000,1128350
MTSS,D,20171017,000000,283.4000000,285.7500000,282.3000000,282.3000000,1610230
MTSS,D,20171018,000000,283.0500000,286.3000000,282.4500000,286.1000000,1344970
MTSS,D,20171019,000000,285.3000000,287.4500000,281.5500000,281.5500000,1242320
MTSS,D,20171020,000000,282.9500000,284.6000000,280.8500000,281.1500000,1223840
MTSS,D,20171023,000000,281.7500000,282.6000000,277.2500000,280.7500000,1187790
MTSS,D,20171024,000000,281.2000000,285.0000000,280.9500000,284.2000000,818170
MTSS,D,20171025,000000,285.1500000,287.7000000,284.1500000,284.1500000,1180980
MTSS,D,20171026,000000,284.7500000,285.7500000,282.0000000,282.5500000,1077200
MTSS,D,20171027,000000,284.5000000,285.5000000,281.5000000,283.4000000,1526140
MTSS,D,20171030,000000,283.7500000,284.2000000,280.2000000,282.6000000,908910
MTSS,D,20171031,000000,283.6000000,285.6000000,280.9500000,281.5000000,1050020
MTSS,D,20171101,000000,282.2500000,292.9000000,280.5500000,287.7500000,3606690
MTSS,D,20171102,000000,287.1000000,288.0000000,279.0000000,281.6000000,1737050
MTSS,D,20171103,000000,282.0000000,286.9000000,281.6500000,286.2000000,859480
MTSS,D,20171107,000000,287.0000000,292.0000000,285.0000000,291.8000000,2540800
MTSS,D,20171108,000000,291.0000000,291.8000000,287.6000000,287.8000000,1147320
MTSS,D,20171109,000000,289.8500000,289.8500000,281.7000000,288.5000000,1465230
MTSS,D,20171110,000000,287.4000000,295.0000000,286.1500000,292.9500000,1722930
MTSS,D,20171113,000000,292.7000000,296.4000000,290.8000000,295.9500000,1515340
MTSS,D,20171114,000000,295.9500000,296.9500000,290.7500000,294.5000000,1205630
MTSS,D,20171115,000000,294.7000000,296.4500000,281.9000000,284.2000000,1648890
MTSS,D,20171116,000000,285.0500000,288.5000000,279.8000000,280.5500000,1715020
MTSS,D,20171117,000000,281.0000000,284.7000000,280.6000000,283.0000000,685660
MTSS,D,20171120,000000,283.0000000,283.8500000,281.8000000,283.0000000,355150
MTSS,D,20171121,000000,283.4500000,285.7500000,283.2000000,284.3000000,513280
MTSS,D,20171122,000000,284.9000000,286.5000000,280.3000000,280.3000000,1053480
MTSS,D,20171123,000000,280.6500000,283.1000000,280.3000000,283.1000000,509380
MTSS,D,20171124,000000,283.2000000,289.4500000,282.9000000,288.7000000,1411840
MTSS,D,20171127,000000,288.7000000,289.0000000,285.1000000,285.9000000,523380
MTSS,D,20171128,000000,285.6500000,286.8000000,282.7000000,284.0000000,687890
MTSS,D,20171129,000000,284.1000000,285.9500000,281.0500000,282.0000000,525940
MTSS,D,20171130,000000,282.0000000,284.5500000,275.1000000,284.5500000,1295640
MTSS,D,20171201,000000,281.8000000,283.9000000,276.0500000,277.4000000,723410
